service_date,facility_id,facility_name,facility_type,district_id,district_name,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
2025-06-02,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,373,107,31,33,81,34,25,9,0.7652,N,794.8,0,77.3,28.2
2025-06-02,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,182,0,0,0,0,21,0,1,0.0,N,76.4,0,83.2,18.3
2025-06-02,F009,West Hills Hospital,Hospital,D05,West Hills,238,79,23,22,70,33,18,10,0.8539,N,549.9,5.5,73.2,24.7
2025-06-02,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,149,64,3,3,44,30,10,11,0.5186,N,179.9,0,80.3,23.6
2025-06-03,F001,North Borough General Hospital,Hospital,D01,North Borough,258,71,24,24,65,21,10,-3,0.8298,N,613.4,1.3,80.4,24.4
2025-06-03,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,150,0,0,0,0,19,0,-3,0.0,N,63.0,0,80.4,18.5
2025-06-03,F003,East River Medical Center,Hospital,D02,East River,393,128,30,32,86,23,26,-3,0.8192,N,891.8,0,73.6,35.5
2025-06-03,F004,Riverside Urgent Care,Urgent Care,D02,East River,180,80,4,4,55,22,17,2,0.5417,N,224.6,0,81.5,34.1
2025-06-03,F005,Central City Health Campus,Hospital,D03,Central City,409,104,26,23,71,24,13,-1,0.7975,N,1001.8,0,82.3,26.7
2025-06-03,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,162,0,0,0,0,28,0,7,0.0,N,68.0,0,81.8,29.8
2025-06-03,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,302,83,22,23,59,28,3,3,0.7699,N,697.0,0,76.5,22.8
2025-06-03,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,130,0,0,0,0,22,0,2,0.0,N,54.6,0,79.9,18.8
2025-06-03,F009,West Hills Hospital,Hospital,D05,West Hills,218,54,17,15,56,34,4,11,0.7462,N,491.2,0,77.3,21.5
2025-06-03,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,140,57,3,3,51,26,17,7,0.4066,N,168.3,0,78.8,22.8
2025-06-04,F001,North Borough General Hospital,Hospital,D01,North Borough,270,91,24,25,69,27,14,3,0.8389,N,639.0,2.6,77.7,27.4
2025-06-04,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,140,0,0,0,0,16,0,-6,0.0,N,58.8,0,87.2,19.8
2025-06-04,F003,East River Medical Center,Hospital,D02,East River,368,110,31,28,77,30,17,4,0.7539,N,864.9,0,76.4,34.6
2025-06-04,F004,Riverside Urgent Care,Urgent Care,D02,East River,194,84,5,5,66,18,28,-2,0.4504,N,240.1,0,81.3,35.0
2025-06-04,F005,Central City Health Campus,Hospital,D03,Central City,430,118,37,38,54,29,-4,4,0.7995,N,1070.6,0,74.8,27.5
2025-06-04,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,172,0,0,0,0,34,0,13,0.0,N,72.2,0,85.4,29.4
2025-06-04,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,342,109,26,24,78,32,22,7,0.8517,N,759.7,6.7,76.0,28.5
2025-06-04,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,131,0,0,0,0,21,0,1,0.0,N,55.0,0,87.1,21.0
2025-06-04,F009,West Hills Hospital,Hospital,D05,West Hills,214,64,22,20,67,26,15,3,0.877,N,518.5,6.3,71.6,25.4
2025-06-04,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,131,60,3,3,49,24,15,5,0.5324,N,166.2,0,74.0,21.9
2025-06-05,F001,North Borough General Hospital,Hospital,D01,North Borough,258,81,28,25,62,25,7,1,0.7934,N,638.9,0,78.5,22.8
2025-06-05,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,126,0,0,0,0,23,0,1,0.0,N,52.9,0,83.5,21.0
2025-06-05,F003,East River Medical Center,Hospital,D02,East River,299,71,22,20,63,28,3,2,0.783,N,753.9,0,78.8,31.0
2025-06-05,F004,Riverside Urgent Care,Urgent Care,D02,East River,172,77,2,2,63,23,25,3,0.38,N,209.3,0,77.4,34.6
2025-06-05,F005,Central City Health Campus,Hospital,D03,Central City,477,161,41,37,83,25,25,0,0.8203,N,1153.3,0.1,75.0,32.0
2025-06-05,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,158,0,0,0,0,29,0,8,0.0,N,66.4,0,83.5,30.3
2025-06-05,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,334,84,20,20,63,33,7,8,0.8282,N,707.5,1.3,76.0,26.5
2025-06-05,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,131,0,0,0,0,20,0,0,0.0,N,55.0,0,82.8,18.1
2025-06-05,F009,West Hills Hospital,Hospital,D05,West Hills,220,62,20,21,58,24,6,1,0.7639,N,511.9,0,78.8,19.0
2025-06-05,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,127,55,2,2,42,21,8,2,0.4855,N,155.3,0,81.2,17.9
2025-06-06,F001,North Borough General Hospital,Hospital,D01,North Borough,280,75,22,20,68,24,13,0,0.7454,N,621.2,0,80.8,23.5
2025-06-06,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,124,0,0,0,0,28,0,6,0.0,N,52.1,0,83.4,23.5
2025-06-06,F003,East River Medical Center,Hospital,D02,East River,354,103,26,25,80,29,20,3,0.7664,N,830.5,0,78.5,36.7
2025-06-06,F004,Riverside Urgent Care,Urgent Care,D02,East River,174,69,4,4,44,23,6,3,0.4909,N,210.8,0,76.3,32.1
2025-06-06,F005,Central City Health Campus,Hospital,D03,Central City,481,144,42,39,78,34,20,9,0.8344,N,1143.3,4.1,78.0,35.8
2025-06-06,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,174,0,0,0,0,21,0,0,0.0,N,73.1,0,81.8,26.7
2025-06-06,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,340,94,26,27,87,34,31,9,0.7791,N,744.3,0,75.7,30.8
2025-06-06,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,139,0,0,0,0,32,0,12,0.0,N,58.4,0,81.7,24.3
2025-06-06,F009,West Hills Hospital,Hospital,D05,West Hills,210,65,21,20,59,21,7,-2,0.8133,N,513.2,0,76.2,19.8
2025-06-06,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,137,56,2,2,38,15,4,-4,0.5345,N,161.8,0,79.9,18.7
2025-06-07,F001,North Borough General Hospital,Hospital,D01,North Borough,234,66,20,18,61,22,6,-2,0.7526,N,579.4,0,79.8,23.5
2025-06-07,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,137,0,0,0,0,30,0,8,0.0,N,57.5,0,81.1,23.0
2025-06-07,F003,East River Medical Center,Hospital,D02,East River,346,104,32,32,59,34,-1,8,0.799,N,851.1,0,77.5,34.2
2025-06-07,F004,Riverside Urgent Care,Urgent Care,D02,East River,143,54,3,3,46,21,8,1,0.5565,N,175.5,0,76.4,31.7
2025-06-07,F005,Central City Health Campus,Hospital,D03,Central City,396,104,26,24,77,31,19,6,0.741,N,994.6,0,75.7,33.3
2025-06-07,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,136,0,0,0,0,24,0,3,0.0,N,57.1,0,82.4,29.3
2025-06-07,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,245,77,19,16,59,26,3,1,0.8124,N,647.9,0,77.9,21.0
2025-06-07,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,117,0,0,0,0,24,0,4,0.0,N,49.1,0,80.4,22.4
2025-06-07,F009,West Hills Hospital,Hospital,D05,West Hills,188,60,16,14,58,24,6,1,0.7815,N,476.4,0,81.2,17.5
2025-06-07,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,101,41,2,2,40,22,6,3,0.5667,N,127.7,0,77.3,19.9
2025-06-08,F001,North Borough General Hospital,Hospital,D01,North Borough,225,52,13,12,61,22,6,-2,0.7545,N,533.1,0,80.7,24.5
2025-06-08,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,131,0,0,0,0,32,0,10,0.0,N,55.0,0,86.0,26.0
2025-06-08,F003,East River Medical Center,Hospital,D02,East River,288,78,21,22,74,33,14,7,0.8201,N,750.5,0.0,73.4,35.9
2025-06-08,F004,Riverside Urgent Care,Urgent Care,D02,East River,144,69,2,2,45,29,7,9,0.3596,N,186.3,0,79.0,36.3
2025-06-08,F005,Central City Health Campus,Hospital,D03,Central City,405,106,35,32,68,29,10,4,0.8244,N,1037.5,0.9,77.3,32.5
2025-06-08,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,116,0,0,0,0,19,0,-2,0.0,N,48.7,0,87.7,25.1
2025-06-08,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,274,87,21,19,66,21,10,-4,0.7763,N,681.4,0,75.9,22.3
2025-06-08,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,108,0,0,0,0,18,0,-2,0.0,N,45.4,0,88.4,20.0
2025-06-08,F009,West Hills Hospital,Hospital,D05,West Hills,186,50,15,16,68,26,16,3,0.7841,N,461.8,0,73.9,20.0
2025-06-08,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,107,50,3,3,27,16,-7,-3,0.5171,N,143.5,0,84.2,18.5
2025-06-09,F001,North Borough General Hospital,Hospital,D01,North Borough,298,98,33,34,74,27,19,3,0.8053,N,697.0,0,76.6,28.3
2025-06-09,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,176,0,0,0,0,27,0,5,0.0,N,73.9,0,84.2,25.2
2025-06-09,F003,East River Medical Center,Hospital,D02,East River,426,98,29,29,74,32,14,6,0.7628,N,877.4,0,71.1,35.5
2025-06-09,F004,Riverside Urgent Care,Urgent Care,D02,East River,212,94,5,5,58,24,20,4,0.4464,N,259.5,0,77.4,37.1
2025-06-09,F005,Central City Health Campus,Hospital,D03,Central City,475,108,37,32,63,29,5,4,0.7639,N,1085.8,0,77.4,30.6
2025-06-09,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,200,0,0,0,0,26,0,5,0.0,N,84.0,0,80.1,29.6
2025-06-09,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,393,130,43,40,83,28,27,3,0.7444,N,875.6,0,78.6,27.7
2025-06-09,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,139,0,0,0,0,24,0,4,0.0,N,58.4,0,81.7,21.3
2025-06-09,F009,West Hills Hospital,Hospital,D05,West Hills,237,59,14,13,58,30,6,7,0.749,N,494.4,0,80.9,21.9
2025-06-09,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,141,66,2,2,66,32,32,13,0.4396,N,173.4,0,73.9,28.8
2025-06-10,F001,North Borough General Hospital,Hospital,D01,North Borough,282,81,23,21,67,24,12,0,0.8091,N,632.0,0,76.6,23.9
2025-06-10,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,128,0,0,0,0,25,0,3,0.0,N,53.8,0,82.5,24.8
2025-06-10,F003,East River Medical Center,Hospital,D02,East River,355,89,22,20,56,20,-4,-6,0.7471,N,801.8,0,82.4,29.0
2025-06-10,F004,Riverside Urgent Care,Urgent Care,D02,East River,180,85,5,5,60,20,22,0,0.3822,N,233.3,0,77.9,37.0
2025-06-10,F005,Central City Health Campus,Hospital,D03,Central City,439,99,26,27,64,35,6,10,0.7805,N,1013.5,0,77.1,31.2
2025-06-10,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,148,0,0,0,0,26,0,5,0.0,N,62.2,0,79.3,28.4
2025-06-10,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,324,87,26,24,73,34,17,9,0.8695,N,728.9,9.7,74.5,27.3
2025-06-10,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,140,0,0,0,0,26,0,6,0.0,N,58.8,0,82.1,21.1
2025-06-10,F009,West Hills Hospital,Hospital,D05,West Hills,229,52,17,15,57,24,5,1,0.8331,N,495.4,1.7,79.1,19.7
2025-06-10,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,137,65,1,1,48,22,14,3,0.4188,N,166.3,0,79.6,20.5
2025-06-11,F001,North Borough General Hospital,Hospital,D01,North Borough,286,78,23,21,67,28,12,4,0.7051,N,631.4,0,76.7,25.5
2025-06-11,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,143,0,0,0,0,27,0,5,0.0,N,60.1,0,80.4,22.5
2025-06-11,F003,East River Medical Center,Hospital,D02,East River,339,108,37,34,78,26,18,0,0.7925,N,871.0,0,76.4,35.2
2025-06-11,F004,Riverside Urgent Care,Urgent Care,D02,East River,178,71,3,3,65,24,27,4,0.4519,N,211.0,0,80.0,36.2
2025-06-11,F005,Central City Health Campus,Hospital,D03,Central City,474,142,49,49,78,26,20,1,0.8117,N,1165.6,0,78.6,30.2
2025-06-11,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,168,0,0,0,0,22,0,1,0.0,N,70.6,0,84.7,25.7
2025-06-11,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,288,76,18,16,76,29,20,4,0.7309,N,666.6,0,78.2,25.8
2025-06-11,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,149,0,0,0,0,28,0,8,0.0,N,62.6,0,88.4,22.2
2025-06-11,F009,West Hills Hospital,Hospital,D05,West Hills,205,68,18,18,48,25,-4,2,0.797,N,501.4,0,80.5,16.5
2025-06-11,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,132,51,3,3,54,28,20,9,0.4103,N,158.2,0,79.8,25.2
2025-06-12,F001,North Borough General Hospital,Hospital,D01,North Borough,243,74,19,17,56,25,1,1,0.7703,N,588.0,0,78.7,22.6
2025-06-12,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,132,0,0,0,0,25,0,3,0.0,N,55.4,0,83.9,23.1
2025-06-12,F003,East River Medical Center,Hospital,D02,East River,338,90,24,26,65,34,5,8,0.805,N,801.4,0,77.8,34.3
2025-06-12,F004,Riverside Urgent Care,Urgent Care,D02,East River,184,82,4,4,54,18,16,-2,0.4575,N,228.7,0,77.4,35.2
2025-06-12,F005,Central City Health Campus,Hospital,D03,Central City,547,142,47,47,84,32,26,7,0.7622,N,1197.8,0,71.2,37.3
2025-06-12,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,176,0,0,0,0,23,0,2,0.0,N,73.9,0,84.1,27.9
2025-06-12,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,354,81,25,24,68,32,12,7,0.8906,N,735.7,10.2,75.3,25.9
2025-06-12,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,135,0,0,0,0,13,0,-7,0.0,N,56.7,0,85.4,18.9
2025-06-12,F009,West Hills Hospital,Hospital,D05,West Hills,209,63,21,18,54,34,2,11,0.7352,N,510.8,0,74.0,23.5
2025-06-12,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,114,50,3,3,51,21,17,2,0.4271,N,147.4,0,80.0,23.9
2025-06-13,F001,North Borough General Hospital,Hospital,D01,North Borough,264,72,19,18,61,25,6,1,0.863,N,597.6,4.7,79.5,23.6
2025-06-13,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,133,0,0,0,0,18,0,-4,0.0,N,55.9,0,82.8,22.2
2025-06-13,F003,East River Medical Center,Hospital,D02,East River,332,75,26,27,69,27,9,1,0.7836,N,791.9,0,80.8,32.3
2025-06-13,F004,Riverside Urgent Care,Urgent Care,D02,East River,165,68,3,3,47,18,9,-2,0.4669,N,201.0,0,78.5,29.7
2025-06-13,F005,Central City Health Campus,Hospital,D03,Central City,492,146,39,37,66,29,8,4,0.7871,N,1139.3,0,78.3,31.6
2025-06-13,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,170,0,0,0,0,20,0,-1,0.0,N,71.4,0,87.1,26.6
2025-06-13,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,304,89,27,24,72,34,16,9,0.7624,N,723.8,0,72.6,26.5
2025-06-13,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,126,0,0,0,0,18,0,-2,0.0,N,52.9,0,83.7,18.8
2025-06-13,F009,West Hills Hospital,Hospital,D05,West Hills,207,47,12,11,48,20,-4,-3,0.762,N,458.5,0,81.6,17.2
2025-06-13,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,125,50,3,3,46,21,12,2,0.3928,N,153.4,0,82.1,18.1
2025-06-14,F001,North Borough General Hospital,Hospital,D01,North Borough,229,59,20,20,59,23,4,-1,0.773,N,570.0,0,82.1,21.5
2025-06-14,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,121,0,0,0,0,26,0,4,0.0,N,50.8,0,79.9,23.7
2025-06-14,F003,East River Medical Center,Hospital,D02,East River,290,80,24,22,53,30,-7,4,0.7551,N,765.5,0,81.3,31.9
2025-06-14,F004,Riverside Urgent Care,Urgent Care,D02,East River,161,74,2,2,50,20,12,0,0.448,N,200.5,0,77.5,35.0
2025-06-14,F005,Central City Health Campus,Hospital,D03,Central City,362,102,26,25,73,29,15,4,0.7338,N,974.0,0,71.3,30.4
2025-06-14,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,129,0,0,0,0,26,0,5,0.0,N,54.2,0,85.8,29.4
2025-06-14,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,299,83,28,28,71,27,15,2,0.7884,N,719.3,0,78.6,22.3
2025-06-14,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,94,0,0,0,0,16,0,-4,0.0,N,39.5,0,87.7,15.7
2025-06-14,F009,West Hills Hospital,Hospital,D05,West Hills,170,46,13,13,53,23,1,0,0.7976,N,441.2,0,78.7,17.8
2025-06-14,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,103,41,2,2,35,17,1,-2,0.4047,N,128.8,0,80.4,19.5
2025-06-15,F001,North Borough General Hospital,Hospital,D01,North Borough,252,61,20,19,61,32,6,8,0.7318,N,584.5,0,74.6,25.1
2025-06-15,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,114,0,0,0,0,31,0,9,0.0,N,47.9,0,79.5,26.3
2025-06-15,F003,East River Medical Center,Hospital,D02,East River,313,81,27,28,66,39,6,13,0.7617,N,791.1,0,73.7,39.7
2025-06-15,F004,Riverside Urgent Care,Urgent Care,D02,East River,137,60,3,3,57,18,19,-2,0.4554,N,178.0,0,77.0,34.2
2025-06-15,F005,Central City Health Campus,Hospital,D03,Central City,316,97,30,31,68,23,10,-2,0.6987,N,960.0,0,76.2,27.3
2025-06-15,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,141,0,0,0,0,24,0,3,0.0,N,59.2,0,83.3,27.4
2025-06-15,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,288,66,21,18,62,31,6,6,0.8159,N,669.1,0,76.0,22.4
2025-06-15,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,100,0,0,0,0,20,0,0,0.0,N,42.0,0,87.1,18.1
2025-06-15,F009,West Hills Hospital,Hospital,D05,West Hills,188,55,14,13,53,26,1,3,0.8554,N,463.6,3.2,78.6,19.8
2025-06-15,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,109,51,3,3,38,22,4,3,0.3707,N,145.6,0,79.8,20.2
2025-06-16,F001,North Borough General Hospital,Hospital,D01,North Borough,289,87,28,25,66,24,11,0,0.7318,N,661.6,0,79.4,24.3
2025-06-16,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,143,0,0,0,0,20,0,-2,0.0,N,60.1,0,84.7,21.9
2025-06-16,F003,East River Medical Center,Hospital,D02,East River,420,116,39,40,76,25,16,-1,0.825,N,931.2,1.4,74.1,33.9
2025-06-16,F004,Riverside Urgent Care,Urgent Care,D02,East River,174,75,4,4,59,27,21,7,0.5056,N,216.5,0,71.6,37.3
2025-06-16,F005,Central City Health Campus,Hospital,D03,Central City,585,141,43,46,74,22,16,-3,0.7328,N,1201.7,0,76.0,28.7
2025-06-16,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,158,0,0,0,0,20,0,-1,0.0,N,66.4,0,84.0,25.1
2025-06-16,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,361,117,33,29,69,33,13,8,0.7932,N,805.7,0,75.0,26.6
2025-06-16,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,163,0,0,0,0,32,0,12,0.0,N,68.5,0,83.0,22.5
2025-06-16,F009,West Hills Hospital,Hospital,D05,West Hills,236,61,21,19,70,21,18,-2,0.7729,N,523.8,0,83.0,19.6
2025-06-16,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,145,67,2,2,55,27,21,8,0.4681,N,176.6,0,77.0,25.5
2025-06-17,F001,North Borough General Hospital,Hospital,D01,North Borough,282,94,25,24,81,23,26,-1,0.8242,N,652.4,0.8,78.4,27.8
2025-06-17,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,161,0,0,0,0,22,0,0,0.0,N,67.6,0,81.6,24.4
2025-06-17,F003,East River Medical Center,Hospital,D02,East River,293,90,28,25,57,31,-3,5,0.7842,N,792.6,0,79.5,30.5
2025-06-17,F004,Riverside Urgent Care,Urgent Care,D02,East River,194,75,2,2,64,21,26,1,0.412,N,219.5,0,75.7,38.9
2025-06-17,F005,Central City Health Campus,Hospital,D03,Central City,414,114,34,30,60,33,2,8,0.7545,N,1046.0,0,78.4,31.8
2025-06-17,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,169,0,0,0,0,24,0,3,0.0,N,71.0,0,82.0,26.6
2025-06-17,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,310,72,18,18,61,36,5,11,0.7767,N,674.9,0,77.6,26.9
2025-06-17,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,122,0,0,0,0,27,0,7,0.0,N,51.2,0,81.6,22.4
2025-06-17,F009,West Hills Hospital,Hospital,D05,West Hills,233,79,24,21,60,25,8,2,0.808,N,551.2,0,77.0,19.4
2025-06-17,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,130,55,4,4,46,24,12,5,0.4648,N,164.9,0,79.1,21.0
2025-06-18,F001,North Borough General Hospital,Hospital,D01,North Borough,287,80,20,21,68,22,13,-2,0.7469,N,621.9,0,74.1,26.7
2025-06-18,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,146,0,0,0,0,25,0,3,0.0,N,61.3,0,82.9,22.6
2025-06-18,F003,East River Medical Center,Hospital,D02,East River,271,66,17,17,56,30,-4,4,0.7278,N,713.8,0,77.2,31.5
2025-06-18,F004,Riverside Urgent Care,Urgent Care,D02,East River,171,77,5,5,63,25,25,5,0.4429,N,220.8,0,82.5,37.9
2025-06-18,F005,Central City Health Campus,Hospital,D03,Central City,433,124,38,39,80,25,22,0,0.8476,N,1082.0,5.6,75.7,32.3
2025-06-18,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,185,0,0,0,0,21,0,0,0.0,N,77.7,0,82.9,26.4
2025-06-18,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,361,111,38,36,71,28,15,3,0.7809,N,820.0,0,79.5,22.0
2025-06-18,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,119,0,0,0,0,18,0,-2,0.0,N,50.0,0,84.3,14.2
2025-06-18,F009,West Hills Hospital,Hospital,D05,West Hills,215,64,21,22,61,25,9,2,0.8329,N,515.0,2.0,75.6,22.7
2025-06-18,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,116,55,1,1,35,19,1,0,0.4902,N,145.2,0,82.5,15.7
2025-06-19,F001,North Borough General Hospital,Hospital,D01,North Borough,313,85,21,20,69,27,14,3,0.7631,N,644.9,0,78.6,25.5
2025-06-19,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,154,0,0,0,0,25,0,3,0.0,N,64.7,0,86.9,22.9
2025-06-19,F003,East River Medical Center,Hospital,D02,East River,401,120,31,31,71,37,11,11,0.7705,N,892.5,0,71.1,40.5
2025-06-19,F004,Riverside Urgent Care,Urgent Care,D02,East River,172,82,5,5,58,19,20,-1,0.5391,N,226.1,0,81.1,33.8
2025-06-19,F005,Central City Health Campus,Hospital,D03,Central City,450,120,35,34,75,29,17,4,0.7968,N,1075.5,0,71.5,32.7
2025-06-19,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,180,0,0,0,0,24,0,3,0.0,N,75.6,0,83.8,26.0
2025-06-19,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,318,103,25,26,63,39,7,14,0.7969,N,736.8,0,78.3,27.6
2025-06-19,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,139,0,0,0,0,23,0,3,0.0,N,58.4,0,86.3,18.8
2025-06-19,F009,West Hills Hospital,Hospital,D05,West Hills,228,73,20,20,82,33,30,10,0.8366,N,526.8,2.1,75.5,27.4
2025-06-19,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,136,60,2,2,52,20,18,1,0.4877,N,165.0,0,79.6,21.3
2025-06-20,F001,North Borough General Hospital,Hospital,D01,North Borough,262,62,20,20,58,25,3,1,0.767,N,591.0,0,82.9,21.8
2025-06-20,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,130,0,0,0,0,31,0,9,0.0,N,54.6,0,80.3,25.3
2025-06-20,F003,East River Medical Center,Hospital,D02,East River,378,122,39,36,78,30,18,4,0.8265,N,913.8,1.5,73.7,37.4
2025-06-20,F004,Riverside Urgent Care,Urgent Care,D02,East River,175,69,3,3,36,25,-2,5,0.4474,N,207.4,0,78.6,32.4
2025-06-20,F005,Central City Health Campus,Hospital,D03,Central City,448,149,43,38,77,27,19,2,0.8101,N,1134.0,0,74.7,31.6
2025-06-20,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,158,0,0,0,0,23,0,2,0.0,N,66.4,0,82.2,27.7
2025-06-20,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,284,70,24,23,67,33,11,8,0.7914,N,682.7,0,77.1,27.2
2025-06-20,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,131,0,0,0,0,19,0,-1,0.0,N,55.0,0,85.9,18.2
2025-06-20,F009,West Hills Hospital,Hospital,D05,West Hills,215,54,18,19,52,31,0,8,0.8107,N,493.5,0,80.4,21.0
