service_date,facility_id,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,no_show_rate,bed_occupancy_rate,staff_hours,overtime_hours,patient_satisfaction_score,district_id,facility_type,ed_wait_variance_minutes,outpatient_wait_variance_minutes,high_occupancy_flag,access_risk_score
2025-06-07,F008,117,0,0,0,0,24,0.0787,0.0,49.1,0,80.4,D04,Community Clinic,0,4,N,22.4
2025-06-07,F009,188,60,16,14,58,24,0.0551,0.7815,476.4,0,81.2,D05,Hospital,6,1,N,17.5
2025-06-07,F010,101,41,2,2,40,22,0.0675,0.5667,127.7,0,77.3,D05,Urgent Care,6,3,N,19.9
2025-06-08,F001,225,52,13,12,61,22,0.0849,0.7545,533.1,0,80.7,D01,Hospital,6,-2,N,24.5
2025-06-08,F002,131,0,0,0,0,32,0.0713,0.0,55.0,0,86.0,D01,Community Clinic,0,10,N,26.0
2025-06-08,F003,288,78,21,22,74,33,0.0782,0.8201,750.5,0.0,73.4,D02,Hospital,14,7,N,35.9
2025-06-08,F004,144,69,2,2,45,29,0.0866,0.3596,186.3,0,79.0,D02,Urgent Care,7,9,N,36.3
2025-06-08,F005,405,106,35,32,68,29,0.0946,0.8244,1037.5,0.9,77.3,D03,Hospital,10,4,N,32.5
2025-06-08,F006,116,0,0,0,0,19,0.0666,0.0,48.7,0,87.7,D03,Community Clinic,0,-2,N,25.1
2025-06-08,F007,274,87,21,19,66,21,0.0745,0.7763,681.4,0,75.9,D04,Hospital,10,-4,N,22.3
2025-06-08,F008,108,0,0,0,0,18,0.0731,0.0,45.4,0,88.4,D04,Community Clinic,0,-2,N,20.0
2025-06-08,F009,186,50,15,16,68,26,0.0501,0.7841,461.8,0,73.9,D05,Hospital,16,3,N,20.0
2025-06-08,F010,107,50,3,3,27,16,0.078,0.5171,143.5,0,84.2,D05,Urgent Care,-7,-3,N,18.5
2025-06-09,F001,298,98,33,34,74,27,0.0821,0.8053,697.0,0,76.6,D01,Hospital,19,3,N,28.3
2025-06-09,F002,176,0,0,0,0,27,0.0836,0.0,73.9,0,84.2,D01,Community Clinic,0,5,N,25.2
2025-06-09,F003,426,98,29,29,74,32,0.0785,0.7628,877.4,0,71.1,D02,Hospital,14,6,N,35.5
2025-06-09,F004,212,94,5,5,58,24,0.0885,0.4464,259.5,0,77.4,D02,Urgent Care,20,4,N,37.1
2025-06-09,F005,475,108,37,32,63,29,0.0876,0.7639,1085.8,0,77.4,D03,Hospital,5,4,N,30.6
2025-06-09,F006,200,0,0,0,0,26,0.0854,0.0,84.0,0,80.1,D03,Community Clinic,0,5,N,29.6
2025-06-09,F007,393,130,43,40,83,28,0.0764,0.7444,875.6,0,78.6,D04,Hospital,27,3,N,27.7
2025-06-09,F008,139,0,0,0,0,24,0.0692,0.0,58.4,0,81.7,D04,Community Clinic,0,4,N,21.3
2025-06-09,F009,237,59,14,13,58,30,0.0693,0.749,494.4,0,80.9,D05,Hospital,6,7,N,21.9
2025-06-09,F010,141,66,2,2,66,32,0.0564,0.4396,173.4,0,73.9,D05,Urgent Care,32,13,N,28.8
2025-06-10,F001,282,81,23,21,67,24,0.0696,0.8091,632.0,0,76.6,D01,Hospital,12,0,N,23.9
2025-06-10,F002,128,0,0,0,0,25,0.0879,0.0,53.8,0,82.5,D01,Community Clinic,0,3,N,24.8
2025-06-10,F003,355,89,22,20,56,20,0.0725,0.7471,801.8,0,82.4,D02,Hospital,-4,-6,N,29.0
2025-06-10,F004,180,85,5,5,60,20,0.0992,0.3822,233.3,0,77.9,D02,Urgent Care,22,0,N,37.0
2025-06-10,F005,439,99,26,27,64,35,0.0685,0.7805,1013.5,0,77.1,D03,Hospital,6,10,N,31.2
2025-06-10,F006,148,0,0,0,0,26,0.0749,0.0,62.2,0,79.3,D03,Community Clinic,0,5,N,28.4
2025-06-10,F007,324,87,26,24,73,34,0.0695,0.8695,728.9,9.7,74.5,D04,Hospital,17,9,N,27.3
2025-06-10,F008,140,0,0,0,0,26,0.0602,0.0,58.8,0,82.1,D04,Community Clinic,0,6,N,21.1
2025-06-10,F009,229,52,17,15,57,24,0.0755,0.8331,495.4,1.7,79.1,D05,Hospital,5,1,N,19.7
2025-06-10,F010,137,65,1,1,48,22,0.0583,0.4188,166.3,0,79.6,D05,Urgent Care,14,3,N,20.5
2025-06-11,F001,286,78,23,21,67,28,0.0672,0.7051,631.4,0,76.7,D01,Hospital,12,4,N,25.5
2025-06-11,F002,143,0,0,0,0,27,0.061,0.0,60.1,0,80.4,D01,Community Clinic,0,5,N,22.5
2025-06-11,F003,339,108,37,34,78,26,0.0912,0.7925,871.0,0,76.4,D02,Hospital,18,0,N,35.2
2025-06-11,F004,178,71,3,3,65,24,0.0683,0.4519,211.0,0,80.0,D02,Urgent Care,27,4,N,36.2
2025-06-11,F005,474,142,49,49,78,26,0.0685,0.8117,1165.6,0,78.6,D03,Hospital,20,1,N,30.2
2025-06-11,F006,168,0,0,0,0,22,0.0672,0.0,70.6,0,84.7,D03,Community Clinic,0,1,N,25.7
2025-06-11,F007,288,76,18,16,76,29,0.0697,0.7309,666.6,0,78.2,D04,Hospital,20,4,N,25.8
2025-06-11,F008,149,0,0,0,0,28,0.0619,0.0,62.6,0,88.4,D04,Community Clinic,0,8,N,22.2
2025-06-11,F009,205,68,18,18,48,25,0.0544,0.797,501.4,0,80.5,D05,Hospital,-4,2,N,16.5
2025-06-11,F010,132,51,3,3,54,28,0.0636,0.4103,158.2,0,79.8,D05,Urgent Care,20,9,N,25.2
2025-06-12,F001,243,74,19,17,56,25,0.0746,0.7703,588.0,0,78.7,D01,Hospital,1,1,N,22.6
2025-06-12,F002,132,0,0,0,0,25,0.0736,0.0,55.4,0,83.9,D01,Community Clinic,0,3,N,23.1
2025-06-12,F003,338,90,24,26,65,34,0.0773,0.805,801.4,0,77.8,D02,Hospital,5,8,N,34.3
2025-06-12,F004,184,82,4,4,54,18,0.0949,0.4575,228.7,0,77.4,D02,Urgent Care,16,-2,N,35.2
2025-06-12,F005,547,142,47,47,84,32,0.0941,0.7622,1197.8,0,71.2,D03,Hospital,26,7,N,37.3
2025-06-12,F006,176,0,0,0,0,23,0.082,0.0,73.9,0,84.1,D03,Community Clinic,0,2,N,27.9
2025-06-12,F007,354,81,25,24,68,32,0.0744,0.8906,735.7,10.2,75.3,D04,Hospital,12,7,N,25.9
2025-06-12,F008,135,0,0,0,0,13,0.0642,0.0,56.7,0,85.4,D04,Community Clinic,0,-7,N,18.9
2025-06-12,F009,209,63,21,18,54,34,0.0754,0.7352,510.8,0,74.0,D05,Hospital,2,11,N,23.5
2025-06-12,F010,114,50,3,3,51,21,0.0844,0.4271,147.4,0,80.0,D05,Urgent Care,17,2,N,23.9
2025-06-13,F001,264,72,19,18,61,25,0.0739,0.863,597.6,4.7,79.5,D01,Hospital,6,1,N,23.6
2025-06-13,F002,133,0,0,0,0,18,0.0771,0.0,55.9,0,82.8,D01,Community Clinic,0,-4,N,22.2
2025-06-13,F003,332,75,26,27,69,27,0.0795,0.7836,791.9,0,80.8,D02,Hospital,9,1,N,32.3
2025-06-13,F004,165,68,3,3,47,18,0.0618,0.4669,201.0,0,78.5,D02,Urgent Care,9,-2,N,29.7
2025-06-13,F005,492,146,39,37,66,29,0.0909,0.7871,1139.3,0,78.3,D03,Hospital,8,4,N,31.6
2025-06-13,F006,170,0,0,0,0,20,0.0785,0.0,71.4,0,87.1,D03,Community Clinic,0,-1,N,26.6
2025-06-13,F007,304,89,27,24,72,34,0.0644,0.7624,723.8,0,72.6,D04,Hospital,16,9,N,26.5
2025-06-13,F008,126,0,0,0,0,18,0.0632,0.0,52.9,0,83.7,D04,Community Clinic,0,-2,N,18.8
2025-06-13,F009,207,47,12,11,48,20,0.0676,0.762,458.5,0,81.6,D05,Hospital,-4,-3,N,17.2
2025-06-13,F010,125,50,3,3,46,21,0.0459,0.3928,153.4,0,82.1,D05,Urgent Care,12,2,N,18.1
2025-06-14,F001,229,59,20,20,59,23,0.0639,0.773,570.0,0,82.1,D01,Hospital,4,-1,N,21.5
2025-06-14,F002,121,0,0,0,0,26,0.0746,0.0,50.8,0,79.9,D01,Community Clinic,0,4,N,23.7
2025-06-14,F003,290,80,24,22,53,30,0.0819,0.7551,765.5,0,81.3,D02,Hospital,-7,4,N,31.9
2025-06-14,F004,161,74,2,2,50,20,0.1001,0.448,200.5,0,77.5,D02,Urgent Care,12,0,N,35.0
2025-06-14,F005,362,102,26,25,73,29,0.0681,0.7338,974.0,0,71.3,D03,Hospital,15,4,N,30.4
2025-06-14,F006,129,0,0,0,0,26,0.0836,0.0,54.2,0,85.8,D03,Community Clinic,0,5,N,29.4
2025-06-14,F007,299,83,28,28,71,27,0.0579,0.7884,719.3,0,78.6,D04,Hospital,15,2,N,22.3
2025-06-14,F008,94,0,0,0,0,16,0.0375,0.0,39.5,0,87.7,D04,Community Clinic,0,-4,N,15.7
2025-06-14,F009,170,46,13,13,53,23,0.071,0.7976,441.2,0,78.7,D05,Hospital,1,0,N,17.8
2025-06-14,F010,103,41,2,2,35,17,0.0849,0.4047,128.8,0,80.4,D05,Urgent Care,1,-2,N,19.5
2025-06-15,F001,252,61,20,19,61,32,0.0599,0.7318,584.5,0,74.6,D01,Hospital,6,8,N,25.1
2025-06-15,F002,114,0,0,0,0,31,0.0775,0.0,47.9,0,79.5,D01,Community Clinic,0,9,N,26.3
2025-06-15,F003,313,81,27,28,66,39,0.1019,0.7617,791.1,0,73.7,D02,Hospital,6,13,N,39.7
2025-06-15,F004,137,60,3,3,57,18,0.0814,0.4554,178.0,0,77.0,D02,Urgent Care,19,-2,N,34.2
2025-06-15,F005,316,97,30,31,68,23,0.0664,0.6987,960.0,0,76.2,D03,Hospital,10,-2,N,27.3
2025-06-15,F006,141,0,0,0,0,24,0.0743,0.0,59.2,0,83.3,D03,Community Clinic,0,3,N,27.4
2025-06-15,F007,288,66,21,18,62,31,0.0601,0.8159,669.1,0,76.0,D04,Hospital,6,6,N,22.4
2025-06-15,F008,100,0,0,0,0,20,0.0578,0.0,42.0,0,87.1,D04,Community Clinic,0,0,N,18.1
2025-06-15,F009,188,55,14,13,53,26,0.0762,0.8554,463.6,3.2,78.6,D05,Hospital,1,3,N,19.8
2025-06-15,F010,109,51,3,3,38,22,0.0743,0.3707,145.6,0,79.8,D05,Urgent Care,4,3,N,20.2
2025-06-16,F001,289,87,28,25,66,24,0.0743,0.7318,661.6,0,79.4,D01,Hospital,11,0,N,24.3
2025-06-16,F002,143,0,0,0,0,20,0.0745,0.0,60.1,0,84.7,D01,Community Clinic,0,-2,N,21.9
2025-06-16,F003,420,116,39,40,76,25,0.0843,0.825,931.2,1.4,74.1,D02,Hospital,16,-1,N,33.9
2025-06-16,F004,174,75,4,4,59,27,0.0766,0.5056,216.5,0,71.6,D02,Urgent Care,21,7,N,37.3
2025-06-16,F005,585,141,43,46,74,22,0.0667,0.7328,1201.7,0,76.0,D03,Hospital,16,-3,N,28.7
2025-06-16,F006,158,0,0,0,0,20,0.0664,0.0,66.4,0,84.0,D03,Community Clinic,0,-1,N,25.1
2025-06-16,F007,361,117,33,29,69,33,0.0749,0.7932,805.7,0,75.0,D04,Hospital,13,8,N,26.6
2025-06-16,F008,163,0,0,0,0,32,0.0494,0.0,68.5,0,83.0,D04,Community Clinic,0,12,N,22.5
2025-06-16,F009,236,61,21,19,70,21,0.0548,0.7729,523.8,0,83.0,D05,Hospital,18,-2,N,19.6
2025-06-16,F010,145,67,2,2,55,27,0.0685,0.4681,176.6,0,77.0,D05,Urgent Care,21,8,N,25.5
2025-06-17,F001,282,94,25,24,81,23,0.0761,0.8242,652.4,0.8,78.4,D01,Hospital,26,-1,N,27.8
2025-06-17,F002,161,0,0,0,0,22,0.0953,0.0,67.6,0,81.6,D01,Community Clinic,0,0,N,24.4
2025-06-17,F003,293,90,28,25,57,31,0.0659,0.7842,792.6,0,79.5,D02,Hospital,-3,5,N,30.5
2025-06-17,F004,194,75,2,2,64,21,0.1037,0.412,219.5,0,75.7,D02,Urgent Care,26,1,N,38.9
2025-06-17,F005,414,114,34,30,60,33,0.0886,0.7545,1046.0,0,78.4,D03,Hospital,2,8,N,31.8
2025-06-17,F006,169,0,0,0,0,24,0.0676,0.0,71.0,0,82.0,D03,Community Clinic,0,3,N,26.6
2025-06-17,F007,310,72,18,18,61,36,0.0802,0.7767,674.9,0,77.6,D04,Hospital,5,11,N,26.9
2025-06-17,F008,122,0,0,0,0,27,0.0674,0.0,51.2,0,81.6,D04,Community Clinic,0,7,N,22.4
2025-06-17,F009,233,79,24,21,60,25,0.0637,0.808,551.2,0,77.0,D05,Hospital,8,2,N,19.4
2025-06-17,F010,130,55,4,4,46,24,0.0585,0.4648,164.9,0,79.1,D05,Urgent Care,12,5,N,21.0
2025-06-18,F001,287,80,20,21,68,22,0.0908,0.7469,621.9,0,74.1,D01,Hospital,13,-2,N,26.7
2025-06-18,F002,146,0,0,0,0,25,0.0689,0.0,61.3,0,82.9,D01,Community Clinic,0,3,N,22.6
2025-06-18,F003,271,66,17,17,56,30,0.0781,0.7278,713.8,0,77.2,D02,Hospital,-4,4,N,31.5
2025-06-18,F004,171,77,5,5,63,25,0.0817,0.4429,220.8,0,82.5,D02,Urgent Care,25,5,N,37.9
2025-06-18,F005,433,124,38,39,80,25,0.0857,0.8476,1082.0,5.6,75.7,D03,Hospital,22,0,N,32.3
2025-06-18,F006,185,0,0,0,0,21,0.0775,0.0,77.7,0,82.9,D03,Community Clinic,0,0,N,26.4
2025-06-18,F007,361,111,38,36,71,28,0.0516,0.7809,820.0,0,79.5,D04,Hospital,15,3,N,22.0
2025-06-18,F008,119,0,0,0,0,18,0.025,0.0,50.0,0,84.3,D04,Community Clinic,0,-2,N,14.2
2025-06-18,F009,215,64,21,22,61,25,0.0892,0.8329,515.0,2.0,75.6,D05,Hospital,9,2,N,22.7
2025-06-18,F010,116,55,1,1,35,19,0.0532,0.4902,145.2,0,82.5,D05,Urgent Care,1,0,N,15.7
2025-06-19,F001,313,85,21,20,69,27,0.0675,0.7631,644.9,0,78.6,D01,Hospital,14,3,N,25.5
2025-06-19,F002,154,0,0,0,0,25,0.0715,0.0,64.7,0,86.9,D01,Community Clinic,0,3,N,22.9
2025-06-19,F003,401,120,31,31,71,37,0.1067,0.7705,892.5,0,71.1,D02,Hospital,11,11,N,40.5
2025-06-19,F004,172,82,5,5,58,19,0.0758,0.5391,226.1,0,81.1,D02,Urgent Care,20,-1,N,33.8
2025-06-19,F005,450,120,35,34,75,29,0.0834,0.7968,1075.5,0,71.5,D03,Hospital,17,4,N,32.7
2025-06-19,F006,180,0,0,0,0,24,0.0627,0.0,75.6,0,83.8,D03,Community Clinic,0,3,N,26.0
2025-06-19,F007,318,103,25,26,63,39,0.0714,0.7969,736.8,0,78.3,D04,Hospital,7,14,N,27.6
2025-06-19,F008,139,0,0,0,0,23,0.0517,0.0,58.4,0,86.3,D04,Community Clinic,0,3,N,18.8
2025-06-19,F009,228,73,20,20,82,33,0.0596,0.8366,526.8,2.1,75.5,D05,Hospital,30,10,N,27.4
2025-06-19,F010,136,60,2,2,52,20,0.0646,0.4877,165.0,0,79.6,D05,Urgent Care,18,1,N,21.3
2025-06-20,F001,262,62,20,20,58,25,0.0643,0.767,591.0,0,82.9,D01,Hospital,3,1,N,21.8
2025-06-20,F002,130,0,0,0,0,31,0.0695,0.0,54.6,0,80.3,D01,Community Clinic,0,9,N,25.3
2025-06-20,F003,378,122,39,36,78,30,0.0943,0.8265,913.8,1.5,73.7,D02,Hospital,18,4,N,37.4
2025-06-20,F004,175,69,3,3,36,25,0.0818,0.4474,207.4,0,78.6,D02,Urgent Care,-2,5,N,32.4
2025-06-20,F005,448,149,43,38,77,27,0.0784,0.8101,1134.0,0,74.7,D03,Hospital,19,2,N,31.6
2025-06-20,F006,158,0,0,0,0,23,0.0808,0.0,66.4,0,82.2,D03,Community Clinic,0,2,N,27.7
2025-06-20,F007,284,70,24,23,67,33,0.0829,0.7914,682.7,0,77.1,D04,Hospital,11,8,N,27.2
2025-06-20,F008,131,0,0,0,0,19,0.0582,0.0,55.0,0,85.9,D04,Community Clinic,0,-1,N,18.2
2025-06-20,F009,215,54,18,19,52,31,0.0694,0.8107,493.5,0,80.4,D05,Hospital,0,8,N,21.0
2025-06-20,F010,119,55,4,4,39,21,0.0729,0.3764,158.9,0,80.2,D05,Urgent Care,5,2,N,19.8
2025-06-21,F001,200,59,15,15,69,29,0.0771,0.8194,534.0,0,71.9,D01,Hospital,14,5,N,27.5
2025-06-21,F002,112,0,0,0,0,21,0.0646,0.0,47.0,0,84.9,D01,Community Clinic,0,-1,N,20.7
2025-06-21,F003,320,82,28,26,63,31,0.0693,0.8234,799.9,0.6,76.0,D02,Hospital,3,5,N,31.5
2025-06-21,F004,126,53,3,3,45,21,0.0691,0.3197,165.2,0,82.2,D02,Urgent Care,7,1,N,30.6
2025-06-21,F005,325,84,26,28,55,26,0.0758,0.816,936.5,0,74.0,D03,Hospital,-3,1,N,26.7
2025-06-21,F006,135,0,0,0,0,18,0.0885,0.0,56.7,0,85.7,D03,Community Clinic,0,-3,N,27.8
2025-06-21,F007,254,77,22,22,44,27,0.0879,0.7875,664.9,0,75.3,D04,Hospital,-12,2,N,22.6
2025-06-21,F008,111,0,0,0,0,24,0.0797,0.0,46.6,0,83.6,D04,Community Clinic,0,4,N,22.6
2025-06-21,F009,203,63,17,17,58,25,0.0921,0.8504,491.5,4.0,78.3,D05,Hospital,6,2,N,22.4
2025-06-21,F010,98,39,2,2,42,18,0.0698,0.5,124.2,0,77.9,D05,Urgent Care,8,-1,N,19.2
2025-06-22,F001,235,67,21,20,54,28,0.0539,0.7561,584.9,0,79.9,D01,Hospital,-1,4,N,21.2
2025-06-22,F002,120,0,0,0,0,19,0.0841,0.0,50.4,0,83.4,D01,Community Clinic,0,-3,N,23.0
2025-06-22,F003,336,99,30,27,82,27,0.0751,0.7614,832.9,0,73.2,D02,Hospital,22,1,N,34.6
2025-06-22,F004,145,64,3,3,38,17,0.093,0.4958,186.2,0,80.6,D02,Urgent Care,0,-3,N,31.5
2025-06-22,F005,416,136,43,40,53,30,0.1067,0.7392,1104.0,0,73.7,D03,Hospital,-5,5,N,32.2
2025-06-22,F006,150,0,0,0,0,27,0.0655,0.0,63.0,0,79.9,D03,Community Clinic,0,6,N,27.7
2025-06-22,F007,249,59,15,15,52,33,0.0781,0.7601,617.0,0,75.7,D04,Hospital,-4,8,N,24.2
2025-06-22,F008,105,0,0,0,0,22,0.0418,0.0,44.1,0,81.5,D04,Community Clinic,0,2,N,17.1
2025-06-22,F009,162,36,10,10,42,20,0.0716,0.7304,415.3,0,85.0,D05,Hospital,-10,-3,N,17.7
2025-06-22,F010,105,41,1,1,53,15,0.0657,0.3055,125.9,0,82.2,D05,Urgent Care,19,-4,N,21.2
2025-06-23,F001,282,83,25,23,72,29,0.0687,0.743,642.0,0,81.9,D01,Hospital,17,5,N,27.2
2025-06-23,F002,174,0,0,0,0,33,0.0899,0.0,73.1,0,81.0,D01,Community Clinic,0,11,N,28.7
2025-06-23,F003,361,84,24,24,68,32,0.0899,0.7993,808.4,0,81.9,D02,Hospital,8,6,N,35.5
2025-06-23,F004,192,77,5,5,60,24,0.0607,0.4692,232.3,0,76.0,D02,Urgent Care,22,4,N,34.2
2025-06-23,F005,465,109,26,23,67,24,0.08,0.732,1037.3,0,75.8,D03,Hospital,9,-1,N,28.7
2025-06-23,F006,174,0,0,0,0,24,0.0793,0.0,73.1,0,83.0,D03,Community Clinic,0,3,N,28.0
2025-06-23,F007,383,115,30,28,65,34,0.0721,0.839,803.9,3.1,77.1,D04,Hospital,9,9,N,25.9
2025-06-23,F008,151,0,0,0,0,31,0.0392,0.0,63.4,0,83.8,D04,Community Clinic,0,11,N,20.9
2025-06-23,F009,228,60,17,17,54,31,0.0597,0.7625,502.4,0,78.9,D05,Hospital,2,8,N,20.3
2025-06-23,F010,142,63,2,2,55,28,0.074,0.3451,171.1,0,74.5,D05,Urgent Care,21,9,N,26.6
2025-06-24,F001,281,69,20,19,54,25,0.0864,0.8716,608.1,6.6,77.0,D01,Hospital,-1,1,N,23.8
2025-06-24,F002,137,0,0,0,0,26,0.0789,0.0,57.5,0,80.5,D01,Community Clinic,0,4,N,24.2
2025-06-24,F003,343,95,25,24,75,35,0.0891,0.7869,812.9,0,71.7,D02,Hospital,15,9,N,38.3
2025-06-24,F004,177,79,2,2,56,23,0.0861,0.5021,214.0,0,75.4,D02,Urgent Care,18,3,N,35.9
2025-06-24,F005,421,110,31,27,66,25,0.0981,0.8211,1034.0,0.4,77.4,D03,Hospital,8,0,N,30.7
2025-06-24,F006,168,0,0,0,0,26,0.0807,0.0,70.6,0,80.5,D03,Community Clinic,0,5,N,29.1
2025-06-24,F007,337,85,28,26,53,28,0.0739,0.8683,742.1,10.7,79.3,D04,Hospital,-3,3,N,21.4
2025-06-24,F008,117,0,0,0,0,21,0.0724,0.0,49.1,0,84.3,D04,Community Clinic,0,1,N,20.3
2025-06-24,F009,235,59,14,13,66,35,0.0691,0.759,493.3,0,77.2,D05,Hospital,14,12,N,25.9
2025-06-24,F010,109,51,3,3,51,13,0.0624,0.4047,145.6,0,84.6,D05,Urgent Care,17,-6,N,20.3
2025-06-25,F001,269,66,18,18,60,28,0.0529,0.7523,590.6,0,77.9,D01,Hospital,5,4,N,22.2
2025-06-25,F002,132,0,0,0,0,26,0.0872,0.0,55.4,0,85.5,D01,Community Clinic,0,4,N,25.2
2025-06-25,F003,361,120,42,38,78,29,0.087,0.7795,914.5,0,76.8,D02,Hospital,18,3,N,36.0
2025-06-25,F004,166,65,4,4,35,29,0.0919,0.4897,202.7,0,83.8,D02,Urgent Care,-3,9,N,35.4
2025-06-25,F005,431,127,39,35,64,34,0.0799,0.7302,1087.7,0,79.3,D03,Hospital,6,9,N,32.1
2025-06-25,F006,137,0,0,0,0,14,0.0803,0.0,57.5,0,93.2,D03,Community Clinic,0,-7,N,26.8
2025-06-25,F007,276,84,23,20,60,36,0.0674,0.7929,687.6,0,80.9,D04,Hospital,4,11,N,25.1
2025-06-25,F008,117,0,0,0,0,18,0.0733,0.0,49.1,0,83.9,D04,Community Clinic,0,-2,N,20.0
2025-06-25,F009,203,61,17,17,55,25,0.0632,0.7379,489.6,0,78.9,D05,Hospital,3,2,N,18.2
2025-06-25,F010,137,62,3,3,52,26,0.0565,0.4166,171.4,0,74.3,D05,Urgent Care,18,7,N,23.0
2025-06-26,F001,282,94,26,24,62,31,0.0952,0.7935,656.4,0,77.4,D01,Hospital,7,7,N,29.1
2025-06-26,F002,145,0,0,0,0,31,0.0611,0.0,60.9,0,77.9,D01,Community Clinic,0,9,N,24.3
2025-06-26,F003,330,110,27,28,60,35,0.1001,0.7986,828.0,0,76.2,D02,Hospital,0,9,N,36.4
2025-06-26,F004,148,61,2,2,48,28,0.0868,0.4274,180.9,0,77.7,D02,Urgent Care,10,8,N,36.5
2025-06-26,F005,443,136,44,41,81,27,0.0848,0.7982,1122.8,0,78.5,D03,Hospital,23,2,N,33.3
2025-06-26,F006,166,0,0,0,0,26,0.0895,0.0,69.7,0,79.5,D03,Community Clinic,0,5,N,30.1
2025-06-26,F007,326,72,18,17,57,28,0.0744,0.8153,683.7,0,75.8,D04,Hospital,1,3,N,21.7
2025-06-26,F008,118,0,0,0,0,22,0.0406,0.0,49.6,0,85.7,D04,Community Clinic,0,2,N,17.0
2025-06-26,F009,214,64,15,15,62,27,0.0651,0.7891,490.5,0,79.8,D05,Hospital,10,4,N,20.9
2025-06-26,F010,131,50,2,2,43,21,0.059,0.4817,152.8,0,81.2,D05,Urgent Care,9,2,N,19.1
2025-06-27,F001,264,71,20,20,63,31,0.0878,0.8223,600.7,0.3,82.8,D01,Hospital,8,7,N,28.4
2025-06-27,F002,131,0,0,0,0,22,0.0563,0.0,55.0,0,84.7,D01,Community Clinic,0,0,N,19.7
2025-06-27,F003,351,101,24,23,73,35,0.0739,0.7977,819.0,0,73.9,D02,Hospital,13,9,N,36.1
2025-06-27,F004,182,82,2,2,53,22,0.0885,0.487,219.6,0,75.7,D02,Urgent Care,15,2,N,35.1
2025-06-27,F005,420,106,30,29,68,31,0.0525,0.8488,1025.7,7.3,82.3,D03,Hospital,10,6,N,28.3
2025-06-27,F006,157,0,0,0,0,22,0.0759,0.0,65.9,0,80.3,D03,Community Clinic,0,1,N,26.7
2025-06-27,F007,273,80,20,21,69,31,0.0797,0.7816,670.1,0,77.4,D04,Hospital,13,6,N,26.3
2025-06-27,F008,130,0,0,0,0,25,0.0627,0.0,54.6,0,81.8,D04,Community Clinic,0,5,N,21.0
2025-06-27,F009,215,55,19,17,67,23,0.0753,0.7773,498.5,0,76.8,D05,Hospital,15,0,N,21.4
2025-06-27,F010,110,48,2,2,41,21,0.0668,0.4482,139.3,0,82.4,D05,Urgent Care,7,2,N,19.6
2025-06-28,F001,225,60,16,15,65,23,0.0526,0.7518,552.8,0,82.0,D01,Hospital,10,-1,N,21.5
2025-06-28,F002,103,0,0,0,0,22,0.1058,0.0,43.3,0,81.1,D01,Community Clinic,0,0,N,25.6
2025-06-28,F003,291,89,30,30,52,30,0.0901,0.7712,798.6,0,76.9,D02,Hospital,-8,4,N,32.9
2025-06-28,F004,142,63,3,3,49,21,0.1032,0.5799,183.5,0,76.7,D02,Urgent Care,11,1,N,35.6
2025-06-28,F005,366,123,42,41,66,28,0.0794,0.817,1060.2,0,80.0,D03,Hospital,8,3,N,29.8
2025-06-28,F006,128,0,0,0,0,18,0.0765,0.0,53.8,0,85.6,D03,Community Clinic,0,-3,N,26.3
2025-06-28,F007,289,86,21,19,59,35,0.0954,0.8221,688.7,0.4,76.1,D04,Hospital,3,10,N,27.8
2025-06-28,F008,100,0,0,0,0,30,0.0781,0.0,42.0,0,86.5,D04,Community Clinic,0,10,N,25.1
2025-06-28,F009,183,46,15,14,47,18,0.0582,0.8333,456.3,1.2,82.1,D05,Hospital,-5,-5,N,16.1
2025-06-28,F010,108,49,1,1,51,31,0.0708,0.5276,135.2,0,73.9,D05,Urgent Care,17,12,N,26.7
2025-06-29,F001,209,65,19,18,62,27,0.0826,0.7324,560.7,0,76.5,D01,Hospital,7,3,N,25.8
2025-06-29,F002,115,0,0,0,0,26,0.0994,0.0,48.3,0,81.9,D01,Community Clinic,0,4,N,26.7
2025-06-29,F003,277,68,20,19,54,25,0.0788,0.8136,731.0,0,73.8,D02,Hospital,-6,-1,N,29.8
2025-06-29,F004,158,71,5,5,52,20,0.0579,0.4416,208.0,0,81.5,D02,Urgent Care,14,0,N,30.3
2025-06-29,F005,348,103,27,27,61,28,0.084,0.7853,971.2,0,77.3,D03,Hospital,3,3,N,29.2
2025-06-29,F006,139,0,0,0,0,20,0.0705,0.0,58.4,0,81.7,D03,Community Clinic,0,-1,N,25.6
2025-06-29,F007,255,74,25,22,69,28,0.0743,0.777,674.5,0,75.9,D04,Hospital,13,3,N,24.3
2025-06-29,F008,94,0,0,0,0,29,0.0712,0.0,39.5,0,85.7,D04,Community Clinic,0,9,N,23.8
2025-06-29,F009,191,63,22,23,62,25,0.078,0.7647,504.9,0,79.3,D05,Hospital,10,2,N,21.6
2025-06-29,F010,96,40,2,2,44,22,0.0642,0.4642,124.0,0,82.6,D05,Urgent Care,10,3,N,20.4
2025-06-30,F001,329,79,25,26,68,22,0.0833,0.7665,664.0,0,78.9,D01,Hospital,13,-2,N,25.8
2025-06-30,F002,164,0,0,0,0,22,0.0712,0.0,68.9,0,86.3,D01,Community Clinic,0,0,N,21.5
2025-06-30,F003,419,105,27,27,75,34,0.0646,0.8162,872.2,0,78.1,D02,Hospital,15,8,N,35.0
